entityName,name,purpose,dataType,isNullable,display_name,description,file_path
payablesListing,taxRegistrationNumber,hasA,string,false,taxRegistrationNumber,The supplier's tax identification number.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,transactionId,hasA,string,false,transactionId,"Cross-reference to GL posting. It can contain many different levels to identify the transaction. It could include cost centres such as company, division, region, group, branch, department, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,userDefined1,hasA,string,false,userDefined1,Having a function or role that is defined and gets varied from user to user.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,userDefined2,hasA,string,false,userDefined2,Having a function or role that is defined and gets varied from user to user.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,withholdingTaxAmount,hasA,decimal,false,withholdingTaxAmount,Amount of Tax withheld as per the law.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,withholdingTaxBaseAmount,hasA,decimal,false,withholdingTaxBaseAmount,The base on which the withholding tax is calculated.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,withholdingTaxCode,hasA,string,false,withholdingTaxCode,Withholding tax code only controls the percentage rate of the withholding tax. ,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,withholdingTaxCountry,hasA,string,false,withholdingTaxCountry,The withholding tax country of the individual or company to which payment is made.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,withholdingTaxExempt,hasA,string,false,withholdingTaxExempt,Withholding tax exemption or reduction reason or rationale.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
payablesListing,withholdingTaxType,hasA,string,false,withholdingTaxType,"The withholding tax type on the nature of payment for services availed, like payment to contractor, profession services, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/payablesListing.json
apPaymentData,IBANNumber,hasA,string,false,IBANNumber,"International Bank Account Number, ISO 13616.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,approvedBy,hasA,string,false,approvedBy,userId (from userListing) for person who approved the entry.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,approvedDateTime,hasA,datetime,false,approvedDateTime,The date and time the entry was approved.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,bankAccountId,hasA,string,false,bankAccountId,Unambiguous identification of the account to which credit and debit entries are made.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,bankAccountName,hasA,string,false,bankAccountName,The name of the individual or company holding the bank account.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,bankAccountNumber,hasA,string,false,bankAccountNumber,The number allocated to the account by the individual’s or company’s own bank.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,batchId,hasA,string,false,batchId,System generated ID for batch.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,glCreditAccountNumber,hasA,string,false,glCreditAccountNumber,GL account number on which the credit side of the transaction has been posted.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,glDebitAccountNumber,hasA,string,false,glDebitAccountNumber,GL account number on which the debit side of the transaction has been posted.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,invoiceAmount,hasA,decimal,false,invoiceAmount,Transaction monetary amount recorded in the functional or group currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,invoiceAmountCurrency,hasA,string,false,invoiceAmountCurrency,"Three-letter currency code according to ISO 4217 standard for the functional currency of the entity, e.g. EUR for Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,invoiceDate,hasA,datetime,false,invoiceDate,"The date of the invoice, regardless of the date the invoice is entered. This is the date from which the due date is calculated based on the invoice terms.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,invoiceNumber,hasA,string,false,invoiceNumber,"Unique identifier for each invoice, this could be a system generated ID.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lastModifiedBy,hasA,string,false,lastModifiedBy,userId (from userListing) for the last person modifying this entry.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lastModifiedDateTime,hasA,datetime,false,lastModifiedDateTime,The date and time the entry was last modified before posting.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineAccountId,hasA,string,false,lineAccountId,"General Ledger Account code of the GL purchases account. Can be including sub-account ID. It can contain many different levels to identify the Account. It could include cost centres such as company, division, region, group, branch, department, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineApprovedBy,hasA,string,false,lineApprovedBy,userId (from userListing) for person who approved the entry.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineApprovedDateTime,hasA,datetime,false,lineApprovedDateTime,The date and time the entry was approved.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineBusinessUnitCode,hasA,string,false,lineBusinessUnitCode,"Used to identify the business unit, region, branch, etc. at the level that financial statements are being audited. Must match the businessUnitCode in the businessUnit table.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineDebitCreditIndicator,hasA,string,false,lineDebitCreditIndicator,Indicates whether the amount is a credit or debit. 'C'=credit; 'D'=debit.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineDescription,hasA,string,false,lineDescription,Description of payment line.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineLastModifiedDate,hasA,datetime,false,lineLastModifiedDate,The date the entry was last modified.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineLineNumber,hasA,string,false,lineLineNumber,Line item number of the invoice.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineModifiedBy,hasA,string,false,lineModifiedBy,userId (from userListing) for the last person modifying this entry.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentAmountLocal,hasA,decimal,false,linePaymentAmountLocal,Amount of the transaction in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentAmountLocalCurrency,hasA,string,false,linePaymentAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentAmountReporting,hasA,decimal,false,linePaymentAmountReporting,Transaction monetary amount recorded in the reporting currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentAmountReportingCurrency,hasA,string,false,linePaymentAmountReportingCurrency,"Three-letter currency code according to ISO 4217 for the currency in which a reporting entity prepares its financial statements, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentLineAmount,hasA,decimal,false,linePaymentLineAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentLineAmountCurrency,hasA,string,false,linePaymentLineAmountCurrency,"Three-letter currency code according to ISO 4217 standard for the functional currency of the entity, e.g. EUR for Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,linePaymentLineAmountExchangeRate,hasA,decimal,false,linePaymentLineAmountExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementAmountLocal,hasA,decimal,false,lineSettlementAmountLocal,Amount of the transaction in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementAmountLocalCurrency,hasA,string,false,lineSettlementAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementPaymentMechanism,hasA,string,false,lineSettlementPaymentMechanism,"Payment mechanism, e.g. cash, cheque or bank transfer.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementSettlementAmount,hasA,decimal,false,lineSettlementSettlementAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementSettlementAmountExchangeRate,hasA,decimal,false,lineSettlementSettlementAmountExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementSettlementDate,hasA,datetime,false,lineSettlementSettlementDate,The date settled.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSettlementSettlementDiscount,hasA,decimal,false,lineSettlementSettlementDiscount,Description Settlement / Other Discount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSourceDocumentId,hasA,string,false,lineSourceDocumentId,The source document to which the line relates.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSupplierId,hasA,string,false,lineSupplierId,Identifier of the supplier to whom payment has been made. Must match the supplierId in the supplierMasterData.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSystemEntryDateTime,hasA,datetime,false,lineSystemEntryDateTime,"The date the transaction was entered into the system. This is sometimes referred to as the creation date. This should be a system-generated date (rather than user-entered date), when possible. This date does not necessarily correspond with the date of the transaction itself.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineSystemEntryUser,hasA,string,false,lineSystemEntryUser,userId (from userListing) for person who created the record.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxAmount,hasA,decimal,false,lineTaxInformationTaxAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxAmountExchangeRate,hasA,decimal,false,lineTaxInformationTaxAmountExchangeRate,The exchange rate used. Currency Amount x Exchange Rate = Amount.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxAmountLocal,hasA,decimal,false,lineTaxInformationTaxAmountLocal,Amount of the transaction in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxAmountLocalCurrency,hasA,string,false,lineTaxInformationTaxAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxBase,hasA,string,false,lineTaxInformationTaxBase,"The base on which the tax is calculated. This can be an amount or a quantity, e.g. litres.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxBaseDescription,hasA,string,false,lineTaxInformationTaxBaseDescription,"Description of the value in the tax base, e.g. litres for excises on alcoholic beverages.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxCode,hasA,string,false,lineTaxInformationTaxCode,Tax code for lookup in tables.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxDeclarationPeriod,hasA,string,false,lineTaxInformationTaxDeclarationPeriod,The identification of the period of the declaration/return in which the tax amount is reported to the revenue body.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxExemptionReason,hasA,string,false,lineTaxInformationTaxExemptionReason,Tax exemption or reduction reason or rationale.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxPercentage,hasA,decimal,false,lineTaxInformationTaxPercentage,Tax percentage.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxInformationTaxType,hasA,string,false,lineTaxInformationTaxType,Tax type for look-up in tables.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,lineTaxPointDate,hasA,datetime,false,lineTaxPointDate,"Tax point date where recorded or, if not recorded, then the invoice date.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmount,hasA,decimal,false,paymentAmount,Transaction monetary amount recorded in the functional currency. No multicurrency translation should need to be performed on this amount because all transactions should be recorded in a single currency. Must be absolute.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmountCurrency,hasA,string,false,paymentAmountCurrency,"Three-letter currency code according to ISO 4217 standard for the functional currency of the entity, e.g. for Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmountDebitCreditIndicator,hasA,string,false,paymentAmountDebitCreditIndicator,Indicates whether the amount is a credit or debit. 'C'=credit; 'D'=debit.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmountLocal,hasA,decimal,false,paymentAmountLocal,Amount of the payment in the local (foreign) currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmountLocalCurrency,hasA,string,false,paymentAmountLocalCurrency,"Three-letter currency code according to ISO 4217 standard for the local (foreign) currency, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmountReporting,hasA,decimal,false,paymentAmountReporting,Transaction monetary amount recorded in the reporting currency.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentAmountReportingCurrency,hasA,string,false,paymentAmountReportingCurrency,"Three-letter currency code according to ISO 4217 for the currency in which a reporting entity prepares its financial statements, e.g. EUR for the Euros or USD for American Dollars.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentDescription,hasA,string,false,paymentDescription,Description of the payment.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentId,hasA,string,false,paymentId,Unique identifier for each payment made. This ID may need to be created by concatenating fields (e.g. supplier and payment number) to uniquely identify each transaction.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentMethod,hasA,string,false,paymentMethod,"The code value or indicator of the method by which the transaction debit or credit amount was extinguished or apportioned to the debt by the supplier, e.g. check, wire transfer, cash, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,paymentRefNo,hasA,string,false,paymentRefNo,"External reference number for each payment made, e.g. payment reference at bank or with the supplier.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,period,hasA,string,false,period,"Fiscal period in which the transactionDate occurs, e.g. W1-W53 for weekly periods, M1-M12 for monthly periods, and Q1-Q4 for quarterly periods.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,periodYear,hasA,string,false,periodYear,Fiscal year in which the transactionDate occurs.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,postingStatus,hasA,string,false,postingStatus,"Status of the transaction's posting to the GL, e.g. ""Posted"" or ""Not Posted"".",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,referenceDate,hasA,datetime,false,referenceDate,"The date on an externally generated transaction, e.g. check date or wire transfer date.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,segment01,hasA,string,false,segment01,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,segment02,hasA,string,false,segment02,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,segment03,hasA,string,false,segment03,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,segment04,hasA,string,false,segment04,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,segment05,hasA,string,false,segment05,"Reserved segment field that can be used for profit centre, division, fund, program, branch, project, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,sourceId,hasA,string,false,sourceId,"Posting source: code for source from which the journal entry originated, e.g. sales journal, cash receipts journal, general journal, payroll journal, accountant manual entry, spreadsheet, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,supplierId,hasA,string,false,supplierId,Identifier of the supplier to whom payment has been made. Must match the supplierId in the supplierMasterData.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,systemEntryDateTime,hasA,datetime,false,systemEntryDateTime,"The date the transaction was entered into the system. This is sometimes referred to as the creation date. This should be a system-generated date (rather than user-entered date), when possible. This date does not necessarily correspond with the date of the transaction itself.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,systemEntryUser,hasA,string,false,systemEntryUser,userId (from userListing) for person who created the record.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,systemId,hasA,string,false,systemId,Unique number created by the system for the document.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,transactionDate,hasA,datetime,false,transactionDate,The date the payment was made or credit was applied.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,transactionId,hasA,string,false,transactionId,"Cross-reference to GL posting. It can contain many different levels to identify the transaction. It could include cost centres such as company, division, region, group, branch, department, etc.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,userDefined1,hasA,string,false,userDefined1,Having a function or role that is defined and gets varied from user to user.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
apPaymentData,userDefined2,hasA,string,false,userDefined2,Having a function or role that is defined and gets varied from user to user.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/apPaymentData.json
customerMasterData,IBANNumber,hasA,string,false,IBANNumber,"International Bank Account Number, ISO 13616.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,accountGroup,hasA,string,false,accountGroup,Number range in which the customer account number is assigned which can be either user or system.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressAddressType,hasA,string,false,addressAddressType,"Field to differentiate between multiple addresses. To indicate the type of address, choose from the predefined enumeration, e.g. StreetAddress PostalAddress, BillingAddress.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressBuilding,hasA,string,false,addressBuilding,The physical building address of the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressCity,hasA,string,false,addressCity,The physical city where the customer is located.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressCountry,hasA,string,false,addressCountry,The country code where the customer is physically located. Recommend ISO 3166-1 Alpha 2 or ISO 3166-1 Alpha 3 format (XX or XXX).,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressNumber,hasA,string,false,addressNumber,The building or other number of the address of the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressPostalCode,hasA,string,false,addressPostalCode,The postcode of the city where the customer is physically located.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressRegion,hasA,string,false,addressRegion,The physical state or province where the customer is located. Recommend ISO 3166-2.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,addressStreetName,hasA,string,false,addressStreetName,The street where the customer is located.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,bankAccountId,hasA,string,false,bankAccountId,Unambiguous identification of the account to which credit and debit entries are made.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,bankAccountName,hasA,string,false,bankAccountName,The name of the individual or company holding the bank account.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,bankAccountNumber,hasA,string,false,bankAccountNumber,The number allocated to the account by the individual's or company's own bank.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,companyType,hasA,string,false,companyType,"Type of company of the customer, e.g. B2B, B2C, manufacturing, limited company or similar.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,contactPersonPhoneNumber,hasA,string,false,contactPersonPhoneNumber,Contact person phone number for any communication with the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,creditAnalyst,hasA,string,false,creditAnalyst,The person or service employed to assess the credit rating of the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,creditClassification,hasA,string,false,creditClassification,The customer credit assessment as moderate/high/low.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,creditCurrency,hasA,string,false,creditCurrency,The currency in which the credit limit is offered to the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,creditRating,hasA,string,false,creditRating,Evaluating the credit risk of the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,creditReviewCycle,hasA,decimal,false,creditReviewCycle,Periodicity of assessing the customer credit risk in days.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerAccountId,hasA,string,false,customerAccountId,Identifier of the customer from whom payment is expected or to whom unused credits have been applied.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerClassOrGroup,hasA,string,false,customerClassOrGroup,"Group or class to which customer belong, e.g. wholesaler, retailer, consumer, B2B, B2C.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerCreditLimit,hasA,decimal,false,customerCreditLimit,The credit limit for this customer's total outstanding balance.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerGroup,hasA,string,false,customerGroup,"If the organization segments customers into groups, the group to which this customer is assigned/belongs to.",abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerId,hasA,string,false,customerId,Unique code for the customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerType,hasA,string,false,customerType,The type of customer.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,customerZone,hasA,string,false,customerZone,Area or geographical location to which the customer belong.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,effectiveDate,hasA,datetime,false,effectiveDate,The date the customer declared active.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,expirationDate,hasA,datetime,false,expirationDate,The date the customer was declared inactive.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,fax,hasA,string,false,fax,Fax number for the supplier.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
customerMasterData,firstName,hasA,string,false,firstName,The first (given) name of the person.,abfss://demo-ext@demoucextstoragejwest.dfs.core.windows.net/engineb-cdm/customerMasterData.json
